,Name,shd,train_time,seed,epoch,Runtime,Hostname,d,model,State,Notes,User,Tags,Created,Sweep,adapt_to_n,batch_size,model_kwargs.dim_hidden,model_kwargs.num_layers,model_kwargs.power_iteration_n_steps,n,number_of_samples,p,s,stage1_kwargs.alpha,stage1_kwargs.batch_size,stage1_kwargs.beta,stage1_kwargs.gamma_increment,stage1_kwargs.learning_rate,stage1_kwargs.mask_threshold,stage1_kwargs.n_epochs,stage1_kwargs.n_epochs_check,stage2_kwargs.alpha,stage2_kwargs.batch_size,stage2_kwargs.beta,stage2_kwargs.dag_penalty_flavor,stage2_kwargs.freeze_gamma_at_dag,stage2_kwargs.freeze_gamma_threshold,stage2_kwargs.gamma_increment,stage2_kwargs.gamma_schedule,stage2_kwargs.learning_rate,stage2_kwargs.n_epochs,stage2_kwargs.n_epochs_check,stage2_kwargs.threshold,num_modules,constraint_mode,hid_dim,lr_init,nonlin,num_layers,num_vars,reg_coeff,alpha,dag,epoch_loss,gamma,is_prescreen,l1,l2,n_edges_pred,n_edges_pred_double_th,n_edges_pred_half_th,nll,precision,precision_double_th,precision_half_th,recall,recall_double_th,recall_half_th,score,score_double_th,score_half_th,shd_double_th,shd_half_th,validation_loss,Aug_lag/gamma,Aug_lag/mu,Monitor/checkup,Train/aug_lagrangian,Train/nll,Train/not_nll,Val/acyclic,Val/aug_lagrangian,Val/constraint_violation,Val/nll,Val/not_nll,Val/reg_value,fraction_edges_mask,h_val,inner_iter,lr,mu,recall_mask,trainer/global_step,Monitor/stationary,w_threshold
390,SDCI-GPU,1464.0,1040.6083283424375,1,3101.0,1067,yolanda,1000,SDCI,finished,-,achille,,2023-10-07T06:10:32.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,0.2,2000.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,4.285432025790215,-27.409899830818176,9.504752376188094,0.0,10.966892302036284,165.09290409088135,4789.0,4587.0,4892.0,-244.2016658782959,0.7577782418041344,0.7889688249400479,0.7430498773507768,0.90725,0.90475,0.90875,1531.0,1349.0,1622.0,1288.0,1554.0,-1879.0950012207031,,,,,,,,,,,,,0.006715,,,,,0.92375,,,
391,SDCI-no-s1,98341.0,,0,721.0,21573,yolanda,1000,SDCI,crashed,-,achille,,2023-10-07T23:33:12.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,-1.0,0.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,61.739741802215576,-78.17822694778442,3.5017508754377187,0.0,96.05104064941406,183.39911127090457,102245.0,19923.0,204517.0,-573.8255748748779,0.038456648246858,0.1959544245344577,0.0192649021841705,0.983,0.976,0.985,98381.0,16115.0,200637.0,16088.0,200593.0,7633.843627929688,,,,,,,,,,,,,0.999,,,,,1.0,,,
392,SDCI-GPU,1371.0,1018.7862131595612,0,3101.0,1027,yolanda,1000,SDCI,finished,-,achille,,2023-10-06T07:18:50.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,0.2,2000.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,4.2719907611608505,-39.34705376625061,9.504752376188094,0.0,11.159914433956146,166.57789993286133,4834.0,4610.0,4905.0,-257.6890821456909,0.7660322714108398,0.7993492407809111,0.7551478083588176,0.92575,0.92125,0.926,1428.0,1240.0,1497.0,1183.0,1440.0,-2002.588607788086,,,,,,,,,,,,,0.006781,,,,,0.939,,,
393,SDCI-GPU,3392.0,2757.324106454849,2,3141.0,2767,yolanda,2000,SDCI,finished,-,achille,,2023-10-07T06:40:42.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,0.2,2000.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,5.137148484587669,-41.08612394332886,9.504752376188094,0.0,22.52100223302841,328.151894569397,10026.0,9453.0,10230.0,-440.5863447189331,0.7225214442449631,0.7638844811171057,0.7085043988269795,0.9055,0.902625,0.906,3538.0,3011.0,3734.0,2875.0,3587.0,-3405.5852966308594,,,,,,,,,,,,,0.0035525,,,,,0.922375,,,
394,SDCI-GPU,3276.0,2700.405865430832,1,3101.0,2712,yolanda,2000,SDCI,finished,-,achille,,2023-10-07T06:38:40.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,0.2,2000.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,5.264448672533035,-69.96672105789185,9.504752376188094,0.0,22.61169523000717,328.98830699920654,10059.0,9509.0,10233.0,-471.6039991378784,0.728004771846108,0.7683247449784415,0.7161145314179614,0.915375,0.91325,0.916,3413.0,2897.0,3577.0,2765.0,3437.0,-3653.691619873047,,,,,,,,,,,,,0.0035785,,,,,0.931875,,,
395,SDCI-GPU,3402.0,2725.749644756317,0,3101.0,2738,yolanda,2000,SDCI,finished,-,achille,,2023-10-06T12:45:55.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,0.2,2000.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,5.205949738621712,-67.89684128761292,9.504752376188094,0.0,22.797619462013245,331.8647241592407,10074.0,9474.0,10258.0,-472.0404462814331,0.7205677982926345,0.7638800928857927,0.7083252095925131,0.907375,0.904625,0.90825,3556.0,3000.0,3726.0,2854.0,3571.0,-3653.038787841797,,,,,,,,,,,,,0.003576,,,,,0.9265,,,
396,SDCI-GPU,5236.0,5510.863885879517,2,3141.0,5521,yolanda,3000,SDCI,finished,-,achille,,2023-10-07T07:49:39.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,0.2,2000.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,5.517595335841179,-180.7641549110413,9.504752376188094,0.0,34.75210475921631,499.0044994354248,15502.0,14585.0,15801.0,-766.9641342163086,0.7115210940523803,0.7538567020911896,0.6985000949307006,0.9191666666666668,0.91625,0.91975,5442.0,4595.0,5727.0,4394.0,5519.0,-5938.273010253906,,,,,,,,,,,,,0.0024488888888888,,,,,0.9366666666666666,,,
397,SDCI-GPU,5109.0,5456.258696317673,1,3141.0,5469,yolanda,3000,SDCI,finished,-,achille,,2023-10-07T07:46:49.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,0.2,2000.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,5.591051787137985,-193.86831617355347,9.504752376188094,0.0,34.71160709857941,500.6484937667847,15427.0,14476.0,15712.0,-782.3699798583984,0.7170545148116938,0.7622271345675601,0.704238798370672,0.9218333333333332,0.9195,0.9220833333333334,5303.0,4408.0,5582.0,4222.0,5388.0,-6064.614013671875,,,,,,,,,,,,,0.0024454444444444,,,,,0.937,,,
398,SDCI-GPU,7324.0,9858.628942012789,2,3341.0,9872,yolanda,4000,SDCI,finished,-,achille,,2023-10-07T10:02:05.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,0.2,2000.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,5.759603723883629,-297.51611137390137,9.504752376188094,0.0,46.25578165054321,663.6680278778076,20962.0,19616.0,21328.0,-1062.1835250854492,0.7006010876824731,0.7465334420880914,0.6887190547636909,0.917875,0.91525,0.9180625,7590.0,6328.0,7950.0,6075.0,7678.0,-8234.493774414062,,,,,,,,,,,,,0.0018461875,,,,,0.9340625,,,
399,SDCI-GPU,7810.0,8513.347491979599,1,2881.0,8527,yolanda,4000,SDCI,finished,-,achille,,2023-10-07T09:58:25.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,0.2,2000.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,5.714575305581093,-290.8065013885498,9.504752376188094,0.0,46.46721231937408,660.1405239105225,21328.0,19906.0,21701.0,-1051.7298545837402,0.6858120780195048,0.7334974379584045,0.6744389659462697,0.9141875,0.9125625,0.91475,8074.0,6704.0,8429.0,6462.0,8162.0,-8177.9007568359375,,,,,,,,,,,,,0.0018721875,,,,,0.930125,,,
