"Name","d","s","intervention_frac","seed","shd","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","constraint_mode","hid_dim","lr_init","model","model_kwargs.dim_hidden","model_kwargs.num_layers","model_kwargs.power_iteration_n_steps","n","nonlin","num_layers","num_modules","num_vars","number_of_samples","p","reg_coeff","stage1_kwargs.alpha","stage1_kwargs.batch_size","stage1_kwargs.beta","stage1_kwargs.gamma_increment","stage1_kwargs.learning_rate","stage1_kwargs.mask_threshold","stage1_kwargs.n_epochs","stage1_kwargs.n_epochs_check","stage2_kwargs.alpha","stage2_kwargs.batch_size","stage2_kwargs.beta","stage2_kwargs.dag_penalty_flavor","stage2_kwargs.freeze_gamma_at_dag","stage2_kwargs.freeze_gamma_threshold","stage2_kwargs.gamma_increment","stage2_kwargs.gamma_schedule","stage2_kwargs.learning_rate","stage2_kwargs.n_epochs","stage2_kwargs.n_epochs_check","stage2_kwargs.threshold","Aug_lag/gamma","Aug_lag/mu","Monitor/checkup","Monitor/stationary","Train/aug_lagrangian","Train/nll","Train/not_nll","Val/acyclic","Val/aug_lagrangian","Val/constraint_violation","Val/nll","Val/not_nll","Val/reg_value","alpha","dag","epoch","epoch_loss","fraction_edges_mask","gamma","is_prescreen","l1","l2","n_edges_pred","n_edges_pred_double_th","n_edges_pred_half_th","nll","precision","precision_double_th","precision_half_th","recall","recall_double_th","recall_half_th","recall_mask","score","score_double_th","score_half_th","shd_double_th","shd_half_th","train_time","trainer/global_step","validation_loss"
"DCDI","40","4","0.75","3","108","finished","-","achille","","2023-10-10T09:21:59.000Z","3078","","","exp","16","0.001","DCDI","","","","10000","","2","","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","46904642054914050","4.355614270116893e+32","766","234","-0.15588536858558655","-0.1716447472572327","0.015759378671646118","1","-0.1084837168455124","1.4096948920138297e-21","-0.12424099445343018","0.015757277607917786","0.15691158175468445","","","1529","","","","","","","251","","","","0.5856573705179283","","","0.91875","","","","117","","","","","3070.4816732406616","240209",""
"DCDI","40","4","0.75","5","108","finished","-","achille","","2023-10-10T09:21:28.000Z","3430","","","exp","16","0.001","DCDI","","","","10000","","2","","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","77656753923162110","1.7422457080467572e+33","856","260","-0.03700578585267067","-0.051946304738521576","0.014940518885850906","1","0.013103845529258251","0","-0.0018367018783465028","0.01494054775685072","0.14940547943115234","","","1708","","","","","","","239","","","","0.5983263598326359","","","0.89375","","","","113","","","","","3417.3809957504272","268312",""
"DCDI","30","4","1","0","65","finished","-","achille","","2023-10-10T09:17:50.000Z","4502","","","exp","16","0.001","DCDI","","","","10000","","2","","30","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","8902840156160","2.596148413489397e+25","687","184","-0.17910754680633545","-0.1981287896633148","0.01902124285697937","1","-0.14788658916950226","0","-0.16690777242183685","0.019021183252334595","0.19021198153495789","","","1371","","","","","","","171","","","","0.6549707602339181","","","0.9333333333333332","","","","67","","","","","4486.388454198837","215403",""
"DCDI","30","6","0.5","4","56","finished","-","achille","","2023-10-10T09:17:43.000Z","5493","","","exp","16","0.001","DCDI","","","","10000","","2","","30","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","5923388522496","6.490371033723493e+24","769","170","-0.2751004695892334","-0.299153596162796","0.024053126573562626","1","-0.1882372200489044","2.425822744802358e-18","-0.21229031682014465","0.02405309677124023","0.240387424826622","","","1534","","","","","","","217","","","","0.783410138248848","","","0.9444444444444444","","","","57","","","","","5479.70823931694","168849",""
"DCDI","20","8","1","4","21","finished","-","achille","","2023-10-10T09:16:33.000Z","3013","","","exp","16","0.001","DCDI","","","","10000","","2","","20","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","629137536","48357032490696700","556","117","-0.11844344437122344","-0.15943579375743866","0.04099234938621521","1","-0.020940672606229786","1.602977597664132e-13","-0.06193304434418678","0.040992371737957","0.4089151024818421","","","1109","","","","","","","164","","","","0.9207317073170732","","","0.94375","","","","22","","","","","2999.599235534668","138749",""
"DCDI","40","8","0.5","4","190","finished","-","achille","","2023-10-10T09:15:47.000Z","4925","","","exp","16","0.001","DCDI","","","","10000","","2","","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","189775930292437000","6.968982832187029e+33","999","214","-0.32744500041007996","-0.3564443588256836","0.02899935841560364","1","-0.28005504608154297","0","-0.309054434299469","0.028999388217926025","0.28999367356300354","","","1994","","","","","","","464","","","","0.6228448275862069","","","0.903125","","","","206","","","","","4912.1633887290955","249374",""
"DCDI","40","6","0.75","4","125","finished","-","achille","","2023-10-10T09:15:46.000Z","2633","","","exp","16","0.001","DCDI","","","","10000","","2","","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","180377236178731000","6.968982832187029e+33","736","229","-0.1435285210609436","-0.16546431183815002","0.02193579077720642","1","-0.07758064568042755","2.6431777963081855e-22","-0.09951666742563248","0.02193602174520493","0.21888336539268496","","","1468","","","","","","","350","","","","0.6571428571428571","","","0.9583333333333334","","","","130","","","","","2622.386387825012","230632",""
"SDCI","20","8","1","3","46","finished","-","achille","","2023-10-10T09:15:10.000Z","3019","","256","","","","SDCI","10","1","15","10000","","","","","16000","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","0.6274566527396913","3501","9.811420198470827","0.63","9.504752376188094","0","0.2016887924973927","4.045138813200451","144","141","147","-0.39922738784835454","0.8680555555555556","0.8652482269503546","0.8571428571428571","0.78125","0.7625","0.7875","0.9625","54","57","55","49","46","3006.359988927841","","-3.5370946377515793"
"DCDI","30","4","0.5","4","79","finished","-","achille","","2023-10-10T09:14:05.000Z","5734","","","exp","16","0.001","DCDI","","","","10000","","2","","30","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","8526633631744","1.2980742067446983e+25","803","188","-0.10840272903442384","-0.12917481362819672","0.020772084593772888","1","-0.07214480638504028","2.9109873351218598e-18","-0.09291670471429823","0.020771898329257965","0.20747067034244537","","","1602","","","","","","","187","","","","0.5989304812834224","","","0.9333333333333332","","","","83","","","","","5720.665834188461","176329",""
"DCDI","30","8","1","0","98","finished","-","achille","","2023-10-10T09:13:13.000Z","3889","","","exp","16","0.001","DCDI","","","","10000","","2","","30","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","15650082783232","5.192296826978794e+25","681","169","-0.21118761599063873","-0.24741509556770325","0.036227479577064514","1","-0.16606783866882324","0","-0.20229527354240415","0.03622743487358093","0.362274169921875","","","1359","","","","","","","326","","","","0.7177914110429447","","","0.975","","","","98","","","","","3876.644924402237","213519",""
"SDCI","40","8","1","0","87","finished","-","achille","","2023-10-10T09:12:56.000Z","6112","","256","","","","SDCI","10","1","15","10000","","","","","24000","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","0.9879985375607268","3980","11.17253379618868","0.298125","9.504752376188094","0","0.4719873264114908","7.6551516563334365","329","326","337","-6.345286455560238","0.851063829787234","0.8558282208588958","0.8456973293768546","0.875","0.871875","0.890625","0.9375","89","88","87","86","85","6100.759928941727","","-139.60245990753174"
"DCDI","40","2","0.75","5","73","finished","-","achille","","2023-10-10T09:11:53.000Z","2935","","","exp","16","0.001","DCDI","","","","10000","","2","","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","51604160910458880","4.355614270116893e+32","725","241","0.07732920348644257","0.06819523870944977","0.009133964776992798","1","0.13655169308185575","1.7621186150172869e-22","0.12741783261299133","0.00913386046886444","0.09124770015478134","","","1447","","","","","","","146","","","","0.5068493150684932","","","0.925","","","","78","","","","","2925.403804063797","227335",""
"DCDI","40","8","0.5","5","178","finished","-","achille","","2023-10-10T09:11:27.000Z","3614","","","exp","16","0.001","DCDI","","","","10000","","2","","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","55799613814210560","1.7422457080467572e+33","862","205","-0.10560278594493866","-0.13430842757225037","0.028705641627311707","1","-0.0689220204949379","3.0837077656068693e-22","-0.09762772172689438","0.02870570123195648","0.28688493371009827","","","1720","","","","","","","459","","","","0.6427015250544662","","","0.921875","","","","189","","","","","3602.759651184082","215124",""
"SDCI","30","4","0.75","3","31","finished","-","achille","","2023-10-10T09:11:26.000Z","4667","","256","","","","SDCI","10","1","15","10000","","","","","17200","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","0.7947738205685335","3980","8.867551656330333","0.2544444444444444","9.504752376188094","0","0.24803566187620163","5.955670433885911","134","128","138","-4.890282581834232","0.8208955223880597","0.859375","0.8188405797101449","0.9166666666666666","0.9166666666666666","0.9416666666666668","0.9916666666666668","34","28","32","26","30","4655.280534505844","","-78.34971523284912"
"SDCI","30","2","0.75","5","18","finished","-","achille","","2023-10-10T09:10:58.000Z","4684","","256","","","","SDCI","10","1","15","10000","","","","","17200","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","0.8513401825638378","3980","13.532311846228207","0.13333333333333333","9.504752376188094","0","0.13793393355958602","5.202143157229704","67","63","69","0.10045736129669582","0.7910447761194029","0.8095238095238095","0.7681159420289855","0.8833333333333333","0.85","0.8833333333333333","0.95","21","21","23","18","20","4671.456597566605","","4.172462552785873"
"SDCI","20","8","1","4","43","finished","-","achille","","2023-10-10T09:08:37.000Z","3420","","256","","","","SDCI","10","1","15","10000","","","","","16000","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","0.8456550713569398","3980","10.518122688172356","0.6125","9.504752376188094","0","0.18798296082587468","4.574733961196173","146","140","149","-2.2823361309747847","0.8835616438356164","0.9","0.8859060402684564","0.80625","0.7875","0.825","0.98125","48","48","45","45","40","3407.5764772892","","-29.5139142870903"
"SDCI","30","6","0.75","5","64","finished","-","achille","","2023-10-10T09:07:57.000Z","3907","","256","","","","SDCI","10","1","15","10000","","","","","17200","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","0.9154585661257014","3241","8.13897522056804","0.37222222222222223","9.504752376188094","0","0.30907273599330115","6.356496193829705","210","202","212","-7.227800495484296","0.7571428571428571","0.7821782178217822","0.7547169811320755","0.8833333333333333","0.8777777777777778","0.8888888888888888","0.9722222222222222","72","66","72","63","65","3892.9847671985626","","-115.92467212677002"
"SDCI","30","4","0.75","5","31","finished","-","achille","","2023-10-10T09:07:57.000Z","4689","","256","","","","SDCI","10","1","15","10000","","","","","17200","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","0.7485154604210573","3980","5.361746065756854","0.26555555555555554","9.504752376188094","0","0.26719043754479466","5.800450254889095","145","143","151","-7.820348571328556","0.8","0.8041958041958042","0.7682119205298014","0.9666666666666668","0.9583333333333334","0.9666666666666668","1","33","33","39","31","36","4676.988734006882","","-118.34168100357056"
"DCDI","30","6","0.5","5","84","finished","-","achille","","2023-10-10T09:07:44.000Z","4890","","","exp","16","0.001","DCDI","","","","10000","","2","","30","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","1234144198656","3.2451855168617464e+24","691","169","-0.2659679353237152","-0.29338037967681885","0.02741244435310364","1","-0.1917899399995804","4.81283220657387e-16","-0.21917949616909027","0.027389556169509888","0.2679519057273865","","","1378","","","","","","","241","","","","0.6846473029045643","","","0.9166666666666666","","","","91","","","","","4877.389729976654","151689",""
"DCDI","30","6","0.5","3","92","finished","-","achille","","2023-10-10T09:07:31.000Z","5824","","","exp","16","0.001","DCDI","","","","10000","","2","","30","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","14871415488512","2.596148413489397e+25","823","177","-0.06385169923305511","-0.09085536003112792","0.027003660798072815","1","0.007291140500456095","2.9109873351218598e-18","-0.01971239782869816","0.02700353786349297","0.269602507352829","","","1643","","","","","","","242","","","","0.6611570247933884","","","0.8888888888888888","","","","102","","","","","5809.615024089813","180839",""
"SDCI","40","6","1","1","51","finished","-","achille","","2023-10-10T09:07:02.000Z","4782","","256","","","","SDCI","10","1","15","10000","","","","","24000","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","0.856233814929394","3041","23.870045905417584","0.21625","9.504752376188094","0","0.3655092215284388","6.677390560190728","232","227","236","8.688855942259444","0.8922413793103449","0.9030837004405288","0.8940677966101694","0.8625","0.8541666666666666","0.8791666666666667","0.9541666666666668","58","57","54","51","47","4770.592794179916","","216.32922077178955"
"DCDI","40","8","0.5","0","197","finished","-","achille","","2023-10-10T09:06:52.000Z","7157","","","exp","16","0.001","DCDI","","","","10000","","2","","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","50044005450252290","4.355614270116893e+32","836","223","-0.2593878209590912","-0.2894291281700134","0.03004130721092224","1","-0.19122666120529175","1.8942724813664517e-21","-0.22126583755016327","0.03003917634487152","0.2994436025619507","","","1668","","","","","","","479","","","","0.6242171189979123","","","0.934375","","","","201","","","","","7144.563857078552","208624",""
"DCDI","40","2","0.75","3","91","finished","-","achille","","2023-10-10T09:06:03.000Z","2782","","","exp","16","0.001","DCDI","","","","10000","","2","","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","368160473444515840","6.968982832187029e+33","739","255","0.0550774522125721","0.04557841271162033","0.009499039500951769","1","0.045061688870191574","0","0.03556307405233383","0.009498614817857742","0.094986192882061","","","1474","","","","","","","152","","","","0.4473684210526316","","","0.85","","","","96","","","","","2771.3412761688232","231574",""
"DCDI","30","4","1","2","62","finished","-","achille","","2023-10-10T09:04:42.000Z","4158","","","exp","16","0.001","DCDI","","","","10000","","2","","30","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","4045061488640","3.2451855168617464e+24","626","179","-0.32358691096305847","-0.34294945001602173","0.019362539052963257","1","-0.2180217802524567","4.8516392857501225e-18","-0.2373842895030975","0.01936250925064087","0.1934288889169693","","","1249","","","","","","","174","","","","0.6666666666666666","","","0.9666666666666668","","","","62","","","","","4142.0532467365265","196249",""
"DCDI","40","6","0.5","2","179","finished","-","achille","","2023-10-10T09:04:37.000Z","7251","","","exp","16","0.001","DCDI","","","","10000","","2","","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","267364651933630460","3.4844914160935143e+33","851","215","-0.2048581838607788","-0.2293902188539505","0.024532034993171692","1","-0.1609378308057785","2.6431709805499644e-22","-0.1854698657989502","0.024532034993171692","0.2446136623620987","","","1699","","","","","","","391","","","","0.5652173913043478","","","0.9208333333333332","","","","189","","","","","7239.012014389038","212499",""
"SDCI","40","6","1","2","57","finished","-","achille","","2023-10-10T09:03:12.000Z","5814","","256","","","","SDCI","10","1","15","10000","","","","","24000","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","1.017163448511286","3801","8.46685136125443","0.234375","9.504752376188094","0","0.4289456044739865","7.681772673383672","259","253","263","-9.31175331359214","0.8494208494208494","0.8656126482213439","0.8403041825095057","0.9166666666666666","0.9125","0.9208333333333332","0.975","59","55","61","53","59","5802.557380914688","","-218.4488549232483"
"DCDI","30","4","0.5","3","70","finished","-","achille","","2023-10-10T09:02:49.000Z","4850","","","exp","16","0.001","DCDI","","","","10000","","2","","30","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","1391380267008","2.0282409480385915e+23","691","168","-0.1065939888358116","-0.12590517103672028","0.01931118220090866","1","-0.049850497394800186","8.247797208250925e-18","-0.0691617876291275","0.019311290234327316","0.1929980218410492","","","1378","","","","","","","174","","","","0.6206896551724138","","","0.9","","","","78","","","","","4834.930158853531","151689",""
"DCDI","30","4","0.5","5","60","finished","-","achille","","2023-10-10T09:02:00.000Z","4816","","","exp","16","0.001","DCDI","","","","10000","","2","","30","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","3426995142656","3.2451855168617464e+24","675","182","-0.2236744910478592","-0.24280640482902527","0.019131913781166077","1","-0.22467288374900815","8.684444843230111e-17","-0.2437964379787445","0.019123554229736328","0.18825921416282657","","","1347","","","","","","","169","","","","0.6686390532544378","","","0.9416666666666668","","","","63","","","","","4800.940458774567","148279",""
